record_id,Latitude,Longitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,sow_year,imd_STATE,imd_District,imd_Dist_Code,imd_TEHSIL,imd_lat,imd_lon,imd_distance_km,imd_year,imd_year_annual_rainfall_mm,imd_year_annual_tmin_mean,imd_year_annual_tmax_mean,imd_year_annual_pr_std,imd_year_annual_tmin_std,imd_year_annual_tmax_std,imd_clim_annual_rainfall_mm,imd_clim_annual_tmin_mean,imd_clim_annual_tmax_mean,imd_clim_annual_pr_std,imd_clim_annual_tmin_std,imd_clim_annual_tmax_std,imd_year_yield_t_ha,imd_climate_yield_t_ha,imd_year_yield_error_t_ha,imd_climate_yield_error_t_ha
310,24.06714,87.16652778,2015-07-15,2015-11-20,5.3,128.0,2015,BIHAR,JAMUI,D103,CHAKAI,24.5,86.5,82.95,2015,1125.3389,20.5654,31.6973,6.5689,1.5217,1.9554,1214.9216,20.4248,31.4898,6.56887205479452,1.5216945205479453,1.9553660273972602,4.81,4.55,0.49,0.75
311,25.48517,84.65027778,2014-07-20,2014-11-30,5.2,133.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.17,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,0.72,-0.2
312,25.48847,85.63577222,2014-07-21,2014-12-02,5.0,134.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,13.69,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.04,0.02
313,25.46926,84.63555833,2014-07-26,2014-11-20,5.6,117.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,14.03,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.12,0.2
314,25.48444,84.63599167,2014-08-04,2014-11-26,5.2,114.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,13.76,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,0.72,-0.2
315,25.48469,84.65166667,2014-08-03,2014-11-25,5.8,114.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.32,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.32,0.4
316,25.48517,84.65758333,2014-08-05,2014-11-27,5.5,114.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.9,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.02,0.1
317,25.49947,84.65222222,2014-08-01,2014-11-26,5.2,117.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.28,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,0.72,-0.2
318,25.49806,84.65175,2015-07-20,2015-11-24,5.8,127.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.23,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.58,0.4
319,25.48552,84.65,2014-07-20,2014-11-30,5.4,133.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.14,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,0.92,0.0
320,25.495,84.65547222,2014-07-20,2014-11-15,5.5,118.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,15.61,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.02,0.1
322,25.47969,84.41333333,2015-07-05,2015-11-27,5.8,145.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,8.99,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.58,0.4
323,25.48231,84.40888889,2015-07-06,2015-11-20,5.6,137.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,9.35,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.38,0.2
324,25.47831,84.41322222,2015-07-06,2015-11-20,6.0,137.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,9.04,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.78,0.6
325,25.47761,84.41072222,2015-07-12,2015-11-26,6.1,137.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,9.3,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,0.88,0.7
327,25.48061,84.4085,2014-07-20,2014-11-28,5.5,131.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,9.43,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.02,0.1
328,25.46834,84.40555556,2014-07-25,2014-11-30,5.6,128.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,10.11,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.12,0.2
329,25.4695,84.41236111,2014-07-15,2014-11-22,6.2,130.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,9.43,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.72,0.8
330,25.45186,84.38584167,2014-07-12,2014-11-15,6.0,126.0,2014,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,12.65,2014,687.1304,19.2067,31.253,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,4.48,5.4,1.52,0.6
332,25.44222,84.17833333,2015-07-03,2015-11-30,6.8,150.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,32.92,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.58,1.4
333,25.44275,84.16837222,2015-07-06,2015-12-03,7.0,150.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,33.89,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.78,1.6
336,25.44583,84.17,2015-07-03,2015-11-30,6.5,150.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,33.67,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.28,1.1
337,25.43947,84.15264722,2015-07-06,2015-12-03,6.6,150.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,35.51,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.38,1.2
338,25.44556,84.15174444,2015-07-10,2015-08-12,6.9,33.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,35.48,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.68,1.5
339,25.44075,84.16444444,2015-07-03,2015-11-30,6.8,150.0,2015,BIHAR,BHOJPUR,D97,PIRO,25.5,84.5,34.32,2015,629.3482,19.7841,31.8642,5.3774,1.5725,2.0844,938.0157,19.2817,31.5265,5.377426301369863,1.572544383561644,2.0844279452054795,5.22,5.4,1.58,1.4
340,24.86583,85.01522222,2015-07-05,2015-11-15,4.5,133.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,66.06,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-1.05,-0.64
341,24.86494,85.01544444,2015-07-20,2015-11-25,5.0,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,66.02,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.55,-0.14
342,24.86442,85.01422222,2015-07-20,2015-11-25,5.2,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,65.89,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
343,24.86375,85.01411111,2015-07-10,2015-11-15,4.8,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,65.83,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.75,-0.34
344,24.85958,85.01402778,2015-07-10,2015-11-25,5.2,138.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,65.54,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
345,24.85842,85.01555556,2015-07-20,2015-11-30,5.4,133.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,65.59,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.15,0.26
346,24.86028,85.00177778,2015-07-10,2015-11-15,5.0,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,64.62,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.55,-0.14
347,24.86375,85.00216667,2015-07-10,2015-11-10,4.9,123.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,64.89,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.65,-0.24
348,24.85178,85.00891667,2015-07-05,2015-11-20,5.2,138.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,64.61,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
349,24.85,85.003,2015-07-10,2015-11-15,5.2,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,64.01,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
350,24.5193,84.89213889,2015-07-10,2015-11-28,4.8,141.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.73,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.75,-0.34
351,24.51941,84.89252778,2015-07-15,2015-11-30,5.0,138.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.77,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.55,-0.14
352,24.51942,84.89261111,2015-07-15,2015-11-28,5.2,136.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.78,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
353,24.519,84.89030556,2015-07-20,2015-11-24,4.8,127.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.55,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.75,-0.34
354,24.51867,84.88819444,2015-07-26,2015-11-20,5.2,117.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.33,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.35,0.06
355,24.53739,84.89163889,2015-07-10,2015-11-15,4.5,128.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.84,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-1.05,-0.64
356,24.5375,84.88352778,2015-07-30,2015-11-26,5.4,119.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.02,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.15,0.26
357,24.53978,84.88930556,2015-07-25,2015-11-25,4.9,123.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,39.63,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.65,-0.24
358,24.54203,84.86939167,2015-07-20,2015-11-22,5.5,125.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,37.66,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.05,0.36
359,24.54572,84.86935556,2015-07-18,2015-11-15,4.6,120.0,2015,BIHAR,GAYA,D100,DUMARIA,24.5,84.5,37.71,2015,878.0458,19.6373,31.9182,5.6471,1.5722,2.0427,1027.8697,19.0633,31.4761,5.64707808219178,1.5722123287671235,2.0426972602739726,5.55,5.14,-0.95,-0.54
360,25.26906,85.02277778,2014-08-02,2014-12-02,5.2,122.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.39,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.24,0.22
361,25.26907,85.02341667,2014-08-05,2014-12-07,5.8,124.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.33,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.84,0.82
362,25.26914,85.02611111,2014-08-06,2014-10-12,6.2,67.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.09,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,1.24,1.22
363,25.26911,85.02694444,2014-08-05,2014-11-30,5.6,117.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.01,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.64,0.62
364,25.26912,85.02161111,2014-08-04,2014-12-07,6.2,125.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.49,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,1.24,1.22
365,25.269,85.01675,2014-07-25,2014-11-30,5.8,128.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,54.92,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.84,0.82
366,25.28761,85.02472222,2014-07-20,2014-11-28,5.5,131.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,53.26,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.54,0.52
367,25.28925,85.01811111,2014-07-25,2014-11-30,5.6,128.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,53.78,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.64,0.62
368,25.28897,85.01711111,2014-07-15,2014-11-22,5.4,130.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,53.88,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,0.44,0.42
369,25.28833,85.01669444,2014-07-12,2014-11-15,6.2,126.0,2014,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,53.95,2014,1129.0873,19.627,31.3421,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,4.96,4.98,1.24,1.22
370,25.19539,86.13549167,2015-07-25,2015-11-20,6.5,118.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.89,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,2.23,1.69
371,25.1945,86.13513889,2015-07-15,2015-11-10,6.3,118.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.98,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,2.03,1.49
372,25.19833,86.13508333,2015-07-10,2015-11-05,5.6,118.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.7,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.33,0.79
373,25.19653,86.13538333,2015-07-15,2015-11-20,5.5,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.81,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.23,0.69
374,25.19653,86.135525,2015-07-20,2015-11-15,5.8,118.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.8,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.53,0.99
375,25.19561,86.13566389,2015-07-10,2015-11-15,4.8,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.86,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.53,-0.01
376,25.19889,86.13568889,2015-07-10,2015-11-15,6.0,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.61,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.73,1.19
377,25.19936,86.13599444,2015-07-10,2015-11-25,5.5,138.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,49.55,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.23,0.69
378,25.1853,86.13610833,2015-07-15,2015-11-25,6.0,133.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,50.61,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.73,1.19
379,25.18527,86.13588333,2015-07-10,2015-11-15,5.8,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,50.63,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.53,0.99
380,25.33164,86.45405556,2015-07-10,2015-11-15,4.5,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,19.28,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.23,-0.31
381,25.331,86.45461111,2015-07-15,2015-11-05,4.6,113.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,19.34,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.33,-0.21
382,25.32889,86.45708333,2015-07-10,2015-11-10,5.0,123.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,19.51,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.73,0.19
383,25.33083,86.45488889,2015-07-20,2015-11-15,5.2,118.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,19.35,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.93,0.39
384,25.32583,86.45986111,2015-07-11,2015-11-10,5.4,122.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,19.78,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.13,0.59
385,25.34333,86.47602778,2015-07-10,2015-11-25,5.6,138.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,17.59,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,1.33,0.79
386,25.34417,86.46838889,2015-07-05,2015-11-10,4.8,128.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,17.62,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.53,-0.01
387,25.34778,86.46883333,2015-07-10,2015-11-10,5.1,123.0,2015,BIHAR,KHAGARIA,D105,GOGRI,25.5,86.5,17.21,2015,1481.9445,20.4512,31.5631,7.6896,1.4446,1.8841,1232.3135,20.2594,31.3632,7.689644383561644,1.444595616438356,1.8840934246575345,4.27,4.81,0.83,0.29
389,25.25364,85.46977778,2015-07-20,2015-11-25,4.8,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.56,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
390,25.251,85.46668333,2015-07-20,2015-11-10,5.0,113.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.89,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.78,0.02
391,25.25689,85.47119444,2015-07-20,2015-11-15,5.5,118.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.19,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.28,0.52
392,25.25731,85.47083333,2015-07-25,2015-11-20,4.8,118.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.14,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
393,25.23519,85.47347222,2015-07-20,2015-11-25,5.2,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,29.57,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.58,0.22
394,25.2353,85.4735,2015-07-10,2015-11-10,5.1,123.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,29.55,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.68,0.12
395,25.23589,85.40638889,2015-07-25,2015-11-20,5.3,118.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,30.84,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.48,0.32
396,25.23524,85.40547222,2015-07-15,2015-11-20,5.2,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,30.93,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.58,0.22
397,25.2355,85.40577778,2015-07-10,2015-11-10,5.0,123.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,30.9,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.78,0.02
398,25.32903,85.69836111,2015-07-20,2015-11-30,4.8,133.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.54,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-0.98,-0.18
399,25.32953,85.69841667,2015-07-10,2015-11-15,4.6,128.0,2015,BIHAR,VAISHALI,D127,RAGHOPUR,25.5,85.5,27.5,2015,819.3968,20.1522,31.9204,6.071,1.53,2.0302,1150.4442,19.637,31.4515,6.071035616438356,1.5299501369863013,2.030226575342466,5.78,4.98,-1.18,-0.38
